"VarName";"TimeString";"VarValue";"Validity";"Time_ms";"Checksum"
"CT313_PV_OUT";"07.07.2023 16:43:21";3,18287;1;45114696765,6713;GmK02T
"CT313_PV_OUT";"07.07.2023 16:43:51";3,18287;1;45114697113,6343;Fq/Zkj
"CT313_PV_OUT";"07.07.2023 16:44:21";3,255208;1;45114697460,4977;RpIz0g
"CT313_PV_OUT";"07.07.2023 16:44:51";3,327546;1;45114697807,8356;8aSHJQ
"CT313_PV_OUT";"07.07.2023 16:45:20";3,54456;1;45114698153,8889;ssv7oU
"CT313_PV_OUT";"07.07.2023 16:45:51";3,761574;1;45114698501,794;1MM6VN
"CT313_PV_OUT";"07.07.2023 16:46:21";3,90625;1;45114698848,6111;FQnhh/
"CT313_PV_OUT";"07.07.2023 16:46:50";3,978588;1;45114699195,2662;uU1YtO
"CT313_PV_OUT";"07.07.2023 16:47:21";3,978588;1;45114699553,1829;huUIa0
"CT313_PV_OUT";"07.07.2023 16:47:51";4,123264;1;45114699899,7917;4IQ8Uz
"CT313_PV_OUT";"07.07.2023 16:48:21";4,123264;1;45114700247,1991;d/qFZC
"CT313_PV_OUT";"07.07.2023 16:48:51";4,123264;1;45114700594,0278;aRAfbT
"CT313_PV_OUT";"07.07.2023 16:49:21";4,123264;1;45114700940,9491;6WKDkQ
"CT313_PV_OUT";"07.07.2023 16:49:51";4,123264;1;45114701287,6736;tp1z6a
"CT313_PV_OUT";"07.07.2023 16:50:21";4,123264;1;45114701634,1667;rBmhoO
"CT313_PV_OUT";"07.07.2023 16:50:51";3,978588;1;45114701981,6088;RgIKFo
"CT313_PV_OUT";"07.07.2023 16:51:21";3,90625;1;45114702328,7384;lqF3Bf
"CT313_PV_OUT";"07.07.2023 16:51:51";3,761574;1;45114702675,7639;1oAuja
"CT313_PV_OUT";"07.07.2023 16:52:21";3,761574;1;45114703021,6551;97MhtD
"CT313_PV_OUT";"07.07.2023 16:52:51";3,761574;1;45114703369,2708;chxTfR
"CT313_PV_OUT";"07.07.2023 16:53:21";3,761574;1;45114703714,4676;gpRxUr
"CT313_PV_OUT";"07.07.2023 16:53:51";3,616898;1;45114704061,0069;w6tchN
"CT313_PV_OUT";"07.07.2023 16:54:21";3,616898;1;45114704408,6574;gKCooh
"CT313_PV_OUT";"07.07.2023 16:54:51";3,616898;1;45114704756,1921;N8Z0hC
"CT313_PV_OUT";"07.07.2023 16:55:21";3,689236;1;45114705100,2431;MNgaSA
"CT313_PV_OUT";"07.07.2023 16:55:51";3,689236;1;45114705446,3194;BsMOPS
"CT313_PV_OUT";"07.07.2023 16:56:21";3,616898;1;45114705794,2477;VYYb9k
"CT313_PV_OUT";"07.07.2023 16:56:51";3,616898;1;45114706141,0648;JkAeUn
"CT313_PV_OUT";"07.07.2023 16:57:21";3,616898;1;45114706488,9352;Hhdqj2
"CT313_PV_OUT";"07.07.2023 16:57:51";3,689236;1;45114706836,4583;iHMWSt
"CT313_PV_OUT";"07.07.2023 16:58:20";3,616898;1;45114707180,6366;t4fwnS
"CT313_PV_OUT";"07.07.2023 16:58:50";3,616898;1;45114707527,1528;5orGrx
"CT313_PV_OUT";"07.07.2023 16:59:20";3,616898;1;45114707875,8218;aDdfgr
"CT313_PV_OUT";"07.07.2023 16:59:50";3,616898;1;45114708222,5116;Z5lf14
"CT313_PV_OUT";"07.07.2023 17:00:20";3,616898;1;45114708566,2269;MCJqm0
"CT313_PV_OUT";"07.07.2023 17:00:50";3,54456;1;45114708913,8657;67DbMu
"CT313_PV_OUT";"07.07.2023 17:01:20";3,54456;1;45114709263,1481;UVsHJz
"CT313_PV_OUT";"07.07.2023 17:01:50";3,54456;1;45114709610,8912;4b2ZZe
"CT313_PV_OUT";"07.07.2023 17:02:21";3,54456;1;45114709967,4421;Onuogx
"CT313_PV_OUT";"07.07.2023 17:02:51";3,54456;1;45114710314,0046;oZ5g/j
"CT313_PV_OUT";"07.07.2023 17:03:21";3,54456;1;45114710661,7477;1y+Ld0
"CT313_PV_OUT";"07.07.2023 17:03:51";3,54456;1;45114711008,4606;iZtk0N
"CT313_PV_OUT";"07.07.2023 17:04:21";3,54456;1;45114711355,162;CrhumZ
"CT313_PV_OUT";"07.07.2023 17:04:51";3,54456;1;45114711703,1481;lhHemc
"CT313_PV_OUT";"07.07.2023 17:05:21";3,54456;1;45114712049,5833;oMT+CW
"CT313_PV_OUT";"07.07.2023 17:05:51";3,54456;1;45114712396,3773;g8Y33Z
"CT313_PV_OUT";"07.07.2023 17:06:21";3,399884;1;45114712744,2245;GBEvp2
"CT313_PV_OUT";"07.07.2023 17:06:51";3,399884;1;45114713092,0255;KluZf2
"CT313_PV_OUT";"07.07.2023 17:07:21";3,399884;1;45114713439,1204;/PKIKp
"CT313_PV_OUT";"07.07.2023 17:07:51";3,399884;1;45114713785,5787;f9xg+Z
"CT313_PV_OUT";"07.07.2023 17:08:21";3,399884;1;45114714133,4375;rUEsii
"CT313_PV_OUT";"07.07.2023 17:08:51";3,399884;1;45114714479,7569;XRTn0i
"CT313_PV_OUT";"07.07.2023 17:09:21";3,399884;1;45114714826,7708;oMrJxg
"CT313_PV_OUT";"07.07.2023 17:09:51";3,399884;1;45114715173,3681;P6lIxm
"CT313_PV_OUT";"07.07.2023 17:10:21";3,399884;1;45114715520,8912;RcwmkQ
"CT313_PV_OUT";"07.07.2023 17:10:51";3,399884;1;45114715867,6505;qoGwft
"CT313_PV_OUT";"07.07.2023 17:11:21";3,399884;1;45114716214,2245;V1DWtq
"CT313_PV_OUT";"07.07.2023 17:11:51";3,399884;1;45114716561,6667;oXFA8o
"CT313_PV_OUT";"07.07.2023 17:12:21";3,399884;1;45114716907,5;65Pxjb
"CT313_PV_OUT";"07.07.2023 17:12:51";3,399884;1;45114717254,375;hbOdml
"CT313_PV_OUT";"07.07.2023 17:13:21";3,399884;1;45114717601,4468;OslsxE
"CT313_PV_OUT";"07.07.2023 17:13:51";3,399884;1;45114717948,8426;FrKPNb
"CT313_PV_OUT";"07.07.2023 17:14:20";3,399884;1;45114718292,338;1KA3+k
"CT313_PV_OUT";"07.07.2023 17:14:50";3,399884;1;45114718640,0463;upvnCe
"CT313_PV_OUT";"07.07.2023 17:15:20";3,399884;1;45114718987,1644;8d+9xU
"CT313_PV_OUT";"07.07.2023 17:15:50";3,399884;1;45114719333,7384;CARdZe
"CT313_PV_OUT";"07.07.2023 17:16:20";3,399884;1;45114719681,1343;P8tsaQ
"CT313_PV_OUT";"07.07.2023 17:16:51";3,399884;1;45114720029,0856;Z7GYsz
"CT313_PV_OUT";"07.07.2023 17:17:20";3,399884;1;45114720376,0532;g24Q07
"CT313_PV_OUT";"07.07.2023 17:17:50";3,399884;1;45114720723,1019;qhse58
"CT313_PV_OUT";"07.07.2023 17:18:20";3,399884;1;45114721068,0903;EGgXwy
"CT313_PV_OUT";"07.07.2023 17:18:50";3,399884;1;45114721416,0995;uR5F81
"CT313_PV_OUT";"07.07.2023 17:19:20";3,399884;1;45114721764,6528;hKsfmL
"CT313_PV_OUT";"07.07.2023 17:19:50";3,399884;1;45114722111,5278;857Wew
"CT313_PV_OUT";"07.07.2023 17:20:20";3,399884;1;45114722455,8333;nw7rkY
"CT313_PV_OUT";"07.07.2023 17:20:50";3,399884;1;45114722804,0625;FDw079
"CT313_PV_OUT";"07.07.2023 17:21:20";3,399884;1;45114723152,1181;cJbmMR
"CT313_PV_OUT";"07.07.2023 17:21:50";3,399884;1;45114723500,1273;383CbD
"CT313_PV_OUT";"07.07.2023 17:22:20";3,399884;1;45114723847,3958;pscWbw
"CT313_PV_OUT";"07.07.2023 17:22:50";3,399884;1;45114724194,2361;TryMz9
"CT313_PV_OUT";"07.07.2023 17:23:20";3,399884;1;45114724540,4051;mmfhHt
"CT313_PV_OUT";"07.07.2023 17:23:50";3,399884;1;45114724888,044;F9d0rl
"CT313_PV_OUT";"07.07.2023 17:24:20";3,399884;1;45114725235,1389;7onnNK
"CT313_PV_OUT";"07.07.2023 17:24:50";3,399884;1;45114725582,5926;CXk1r0
"CT313_PV_OUT";"07.07.2023 17:25:20";3,399884;1;45114725929,5023;Hw4POc
"CT313_PV_OUT";"07.07.2023 17:25:50";3,399884;1;45114726276,6667;gd4Xgh
"CT313_PV_OUT";"07.07.2023 17:26:20";3,54456;1;45114726622,419;swEeLs
"CT313_PV_OUT";"07.07.2023 17:26:50";3,54456;1;45114726970,0116;ZKrGWJ
"CT313_PV_OUT";"07.07.2023 17:27:20";3,54456;1;45114727316,0185;4aokEd
"CT313_PV_OUT";"07.07.2023 17:27:50";3,399884;1;45114727663,7153;7g963a
"CT313_PV_OUT";"07.07.2023 17:28:20";3,399884;1;45114728010,4745;CC0BjU
"CT313_PV_OUT";"07.07.2023 17:28:50";3,399884;1;45114728357,9861;+CoPOM
"CT313_PV_OUT";"07.07.2023 17:29:20";5,570023;1;45114728705;0q5+1F
"CT313_PV_OUT";"07.07.2023 17:29:50";5,208333;1;45114729052,4653;C4qqdU
"CT313_PV_OUT";"07.07.2023 17:30:21";5,642361;1;45114729410,5208;y723MS
"CT313_PV_OUT";"07.07.2023 17:30:51";5,063657;1;45114729758,1134;jDZ1Xw
"CT313_PV_OUT";"07.07.2023 17:31:21";5,208333;1;45114730103,7963;wXb3m6
"CT313_PV_OUT";"07.07.2023 17:31:51";4,99132;1;45114730451,6667;SCZye2
"CT313_PV_OUT";"07.07.2023 17:32:21";4,701968;1;45114730798,4028;CRe1ji
"CT313_PV_OUT";"07.07.2023 17:32:51";4,557292;1;45114731144,5949;9OveYV
"CT313_PV_OUT";"07.07.2023 17:33:21";4,484954;1;45114731492,2685;AQ3pLA
"CT313_PV_OUT";"07.07.2023 17:33:51";4,340278;1;45114731839,7685;NsfCqm
"CT313_PV_OUT";"07.07.2023 17:34:21";4,340278;1;45114732186,5625;epv8Ns
"CT313_PV_OUT";"07.07.2023 17:34:51";4,123264;1;45114732534,4097;P1ExTA
"CT313_PV_OUT";"07.07.2023 17:35:21";4,340278;1;45114732880,6366;kWSZwh
"CT313_PV_OUT";"07.07.2023 17:35:51";4,123264;1;45114733228,1597;aZpeYT
"CT313_PV_OUT";"07.07.2023 17:36:21";3,90625;1;45114733573,75;iNnUCn
"CT313_PV_OUT";"07.07.2023 17:36:51";3,616898;1;45114733921,2963;KS6Mmi
"CT313_PV_OUT";"07.07.2023 17:37:21";3,54456;1;45114734267,7315;08zY9d
"CT313_PV_OUT";"07.07.2023 17:37:51";3,399884;1;45114734615,3009;mvoEVI
"CT313_PV_OUT";"07.07.2023 17:38:21";3,399884;1;45114734961,2847;sHp6oq
"CT313_PV_OUT";"07.07.2023 17:38:51";3,255208;1;45114735308,3102;YA7jKc
"CT313_PV_OUT";"07.07.2023 17:39:21";3,18287;1;45114735654,1667;QF/0nO
"CT313_PV_OUT";"07.07.2023 17:39:51";3,18287;1;45114736001,7593;dkKKe0
"CT313_PV_OUT";"07.07.2023 17:40:21";3,18287;1;45114736349,1204;TceFwi
"CT313_PV_OUT";"07.07.2023 17:40:51";3,038194;1;45114736696,6435;Ypv7IX
"CT313_PV_OUT";"07.07.2023 17:41:21";3,038194;1;45114737043,7384;COJcUT
"CT313_PV_OUT";"07.07.2023 17:41:51";3,038194;1;45114737390,3125;9ntgbF
"CT313_PV_OUT";"07.07.2023 17:42:21";3,038194;1;45114737737,9745;a/ahec
"CT313_PV_OUT";"07.07.2023 17:42:51";3,038194;1;45114738084,7106;9fFUMk
"CT313_PV_OUT";"07.07.2023 17:43:20";3,038194;1;45114738430,2778;7YYpt/
"CT313_PV_OUT";"07.07.2023 17:43:50";2,893518;1;45114738776,9676;42Ow7T
"CT313_PV_OUT";"07.07.2023 17:44:20";2,893518;1;45114739122,7083;zhH2lQ
"CT313_PV_OUT";"07.07.2023 17:44:50";2,893518;1;45114739470,3704;p7CJfB
"CT313_PV_OUT";"07.07.2023 17:45:20";2,893518;1;45114739818,1597;L0+7Fq
"CT313_PV_OUT";"07.07.2023 17:45:50";2,893518;1;45114740164,7222;P7oDsn
"CT313_PV_OUT";"07.07.2023 17:46:20";2,893518;1;45114740510,1852;qid+Hb
"CT313_PV_OUT";"07.07.2023 17:46:50";2,893518;1;45114740857,0949;swX1rJ
"CT313_PV_OUT";"07.07.2023 17:47:20";2,893518;1;45114741204,1551;fY21Jk
"CT313_PV_OUT";"07.07.2023 17:47:50";2,893518;1;45114741551,6435;X4EyKX
"CT313_PV_OUT";"07.07.2023 17:48:20";2,893518;1;45114741899,8727;WA8FtD
"CT313_PV_OUT";"07.07.2023 17:48:50";2,893518;1;45114742246,2384;nBjBpM
"CT313_PV_OUT";"07.07.2023 17:49:20";2,893518;1;45114742594,1898;p6oeag
"CT313_PV_OUT";"07.07.2023 17:49:50";2,893518;1;45114742940,7639;kZMFCV
"CT313_PV_OUT";"07.07.2023 17:50:20";2,893518;1;45114743287,3148;ddj2Wg
"CT313_PV_OUT";"07.07.2023 17:50:50";2,893518;1;45114743635,0231;XYLlmg
"CT313_PV_OUT";"07.07.2023 17:51:21";2,893518;1;45114743991,8866;I7A0Yb
"CT313_PV_OUT";"07.07.2023 17:51:51";2,893518;1;45114744338,2292;oooWLf
"CT313_PV_OUT";"07.07.2023 17:52:20";2,893518;1;45114744675,8218;+rHLbY
"CT313_PV_OUT";"07.07.2023 17:52:50";2,893518;1;45114745022,3495;9rfjLK
"CT313_PV_OUT";"07.07.2023 17:53:20";2,893518;1;45114745369,7569;Mqtamq
"CT313_PV_OUT";"07.07.2023 17:53:50";2,893518;1;45114745717,1065;ezQLOr
"CT313_PV_OUT";"07.07.2023 17:54:20";2,893518;1;45114746064,0046;0FZbHT
"CT313_PV_OUT";"07.07.2023 17:54:50";2,893518;1;45114746411,5046;BhDag+
"CT313_PV_OUT";"07.07.2023 17:55:21";2,893518;1;45114746767,2222;A9FKdi
"CT313_PV_OUT";"07.07.2023 17:55:51";2,893518;1;45114747114,8032;NzBOLT
"CT313_PV_OUT";"07.07.2023 17:56:21";3,038194;1;45114747463,4028;uns1Xe
"CT313_PV_OUT";"07.07.2023 17:56:51";2,893518;1;45114747810,7292;MLXlef
"CT313_PV_OUT";"07.07.2023 17:57:21";2,893518;1;45114748157,662;p8a8Cf
"CT313_PV_OUT";"07.07.2023 17:57:51";2,893518;1;45114748503,8079;hpXl1h
"CT313_PV_OUT";"07.07.2023 17:58:21";2,893518;1;45114748850,7639;c6z1jk
"CT313_PV_OUT";"07.07.2023 17:58:51";2,893518;1;45114749197,9398;zeBMUW
"CT313_PV_OUT";"07.07.2023 17:59:21";2,893518;1;45114749544,3866;et2Iaf
"CT313_PV_OUT";"07.07.2023 17:59:51";2,893518;1;45114749892,037;JYqcOQ
"CT313_PV_OUT";"07.07.2023 18:00:21";2,893518;1;45114750238,8889;tI7Cjr
"CT313_PV_OUT";"07.07.2023 18:00:51";2,893518;1;45114750586,5393;qo5tXU
"CT313_PV_OUT";"07.07.2023 18:01:20";2,893518;1;45114750931,3889;spF8lU
"CT313_PV_OUT";"07.07.2023 18:01:50";2,893518;1;45114751278,6574;kAlTml
"CT313_PV_OUT";"07.07.2023 18:02:21";2,893518;1;45114751626,25;l5xcxk
"CT313_PV_OUT";"07.07.2023 18:02:51";2,893518;1;45114751973,9005;QqKCDc
"CT313_PV_OUT";"07.07.2023 18:03:20";2,893518;1;45114752318,7037;RTVVuv
"CT313_PV_OUT";"07.07.2023 18:03:50";2,893518;1;45114752666,6088;QyYVIc
"CT313_PV_OUT";"07.07.2023 18:04:20";2,893518;1;45114753012,9514;rEQz2+
"CT313_PV_OUT";"07.07.2023 18:04:50";2,893518;1;45114753360,625;U/NV7F
"CT313_PV_OUT";"07.07.2023 18:05:20";2,821181;1;45114753705,9722;QTZ7da
"CT313_PV_OUT";"07.07.2023 18:05:50";2,821181;1;45114754053,7963;6bHgOP
"CT313_PV_OUT";"07.07.2023 18:06:20";2,748842;1;45114754399,0394;XLzYMb
"CT313_PV_OUT";"07.07.2023 18:06:50";2,821181;1;45114754746,8634;/mQW6J
"CT313_PV_OUT";"07.07.2023 18:07:20";2,821181;1;45114755093,5995;DUpHUq
"CT313_PV_OUT";"07.07.2023 18:07:50";2,821181;1;45114755441,2269;+cYbXJ
"CT313_PV_OUT";"07.07.2023 18:08:20";2,821181;1;45114755787,2338;hoki9k
"CT313_PV_OUT";"07.07.2023 18:08:50";2,821181;1;45114756134,8032;bBVXFQ
"CT313_PV_OUT";"07.07.2023 18:09:20";2,893518;1;45114756481,7361;/idffO
"CT313_PV_OUT";"07.07.2023 18:09:50";2,893518;1;45114756828,4838;KsM/uY
"CT313_PV_OUT";"07.07.2023 18:10:20";2,893518;1;45114757174,6759;FO441K
"CT313_PV_OUT";"07.07.2023 18:10:50";2,893518;1;45114757522,7546;fylRED
"CT313_PV_OUT";"07.07.2023 18:11:20";2,893518;1;45114757867,2222;2PG8EC
"CT313_PV_OUT";"07.07.2023 18:11:50";3,038194;1;45114758214,294;H5E9IB
"CT313_PV_OUT";"07.07.2023 18:12:20";3,18287;1;45114758562,2106;C5BCu2
"CT313_PV_OUT";"07.07.2023 18:12:50";3,18287;1;45114758908,9352;/MpNn0
"CT313_PV_OUT";"07.07.2023 18:13:20";3,18287;1;45114759264,375;cIlIeK
"CT313_PV_OUT";"07.07.2023 18:13:51";3,038194;1;45114759612,3148;drtd1N
"CT313_PV_OUT";"07.07.2023 18:14:20";3,038194;1;45114759958,9005;GWQkCj
"CT313_PV_OUT";"07.07.2023 18:14:51";3,038194;1;45114760306,794;pEb6uD
"CT313_PV_OUT";"07.07.2023 18:15:21";3,038194;1;45114760654,6759;pRIdFU
"CT313_PV_OUT";"07.07.2023 18:15:51";3,038194;1;45114761002,7546;a2U6kl
"CT313_PV_OUT";"07.07.2023 18:16:21";3,038194;1;45114761349,2824;k1iWJl
"CT313_PV_OUT";"07.07.2023 18:16:51";3,038194;1;45114761697,0255;AelIiI
"CT313_PV_OUT";"07.07.2023 18:17:21";3,038194;1;45114762043,6574;GBOB29
"CT313_PV_OUT";"07.07.2023 18:17:51";3,038194;1;45114762391,2616;xeu7V7
"CT313_PV_OUT";"07.07.2023 18:18:21";3,038194;1;45114762737,9282;7DDmDN
"CT313_PV_OUT";"07.07.2023 18:18:51";3,038194;1;45114763085,9144;N7/rrl
"CT313_PV_OUT";"07.07.2023 18:19:21";3,038194;1;45114763431,9213;XzOUGo
"CT313_PV_OUT";"07.07.2023 18:19:51";3,038194;1;45114763779,6412;4xTe0G
"CT313_PV_OUT";"07.07.2023 18:20:20";3,038194;1;45114764125,9491;gmM0wh
"CT313_PV_OUT";"07.07.2023 18:20:50";3,038194;1;45114764473,1019;Ro27h1
"CT313_PV_OUT";"07.07.2023 18:21:20";3,038194;1;45114764818,9815;h3rCoj
"CT313_PV_OUT";"07.07.2023 18:21:50";3,038194;1;45114765165,8449;lCcepA
"CT313_PV_OUT";"07.07.2023 18:22:20";3,038194;1;45114765513,912;WXre8L
"CT313_PV_OUT";"07.07.2023 18:22:50";3,18287;1;45114765861,331;uorMV6
"CT313_PV_OUT";"07.07.2023 18:23:20";3,18287;1;45114766209,2593;Re81+l
"CT313_PV_OUT";"07.07.2023 18:23:50";3,038194;1;45114766555,8449;ASOwsL
"CT313_PV_OUT";"07.07.2023 18:24:20";3,038194;1;45114766903,3565;Qdls3s
"CT313_PV_OUT";"07.07.2023 18:24:50";3,038194;1;45114767249,9653;YJk6Mu
"CT313_PV_OUT";"07.07.2023 18:25:20";3,038194;1;45114767597,4884;CvvVm+
"CT313_PV_OUT";"07.07.2023 18:25:50";3,038194;1;45114767943,9468;ZNbMGH
"CT313_PV_OUT";"07.07.2023 18:26:20";3,038194;1;45114768290,2894;Olq+fz
"CT313_PV_OUT";"07.07.2023 18:26:50";5,570023;1;45114768637,8125;u7ihJS
"CT313_PV_OUT";"07.07.2023 18:27:20";5,425347;1;45114768984,0972;F/j0LQ
"CT313_PV_OUT";"07.07.2023 18:27:50";5,570023;1;45114769330,9375;8Zn98/
"CT313_PV_OUT";"07.07.2023 18:28:20";5,570023;1;45114769679,5949;pfhsv8
"CT313_PV_OUT";"07.07.2023 18:28:50";5,425347;1;45114770026,0648;P9fP/j
"CT313_PV_OUT";"07.07.2023 18:29:20";5,425347;1;45114770369,6875;hl1tfT
"CT313_PV_OUT";"07.07.2023 18:29:50";5,353009;1;45114770716,5394;wVul6K
"CT313_PV_OUT";"07.07.2023 18:30:20";5,353009;1;45114771063,1134;B2DMt8
"CT313_PV_OUT";"07.07.2023 18:30:50";5,353009;1;45114771410,8449;Phha8z
"CT313_PV_OUT";"07.07.2023 18:31:20";5,353009;1;45114771758,8426;/itApB
"CT313_PV_OUT";"07.07.2023 18:31:50";5,353009;1;45114772105,5903;pgGRmA
"CT313_PV_OUT";"07.07.2023 18:32:20";4,484954;1;45114772452,7199;o9drdu
"CT313_PV_OUT";"07.07.2023 18:32:50";3,761574;1;45114772799,7338;cvPUuY
"CT313_PV_OUT";"07.07.2023 18:33:20";3,255208;1;45114773145,1042;E9jb9v
"CT313_PV_OUT";"07.07.2023 18:33:50";2,893518;1;45114773492,3843;7JdldV
"CT313_PV_OUT";"07.07.2023 18:34:20";4,484954;1;45114773840,1968;lbJ+EH
"CT313_PV_OUT";"07.07.2023 18:34:50";4,123264;1;45114774186,9792;+WRxRb
"CT313_PV_OUT";"07.07.2023 18:35:20";3,761574;1;45114774533,1366;GG0wkP
"CT313_PV_OUT";"07.07.2023 18:35:50";3,399884;1;45114774879,9884;REzEjU
"CT313_PV_OUT";"07.07.2023 18:36:20";3,18287;1;45114775227,0486;1S6eg+
"CT313_PV_OUT";"07.07.2023 18:36:50";2,893518;1;45114775574,3634;7YDHpL
"CT313_PV_OUT";"07.07.2023 18:37:20";2,459491;1;45114775931,6204;4euqhH
"CT313_PV_OUT";"07.07.2023 18:37:51";2,097801;1;45114776279,7569;qTxN98
"CT313_PV_OUT";"07.07.2023 18:38:20";1,808449;1;45114776625,9259;AZ6dzS
"CT313_PV_OUT";"07.07.2023 18:38:50";1,736111;1;45114776973,3796;+iAaMt
"CT313_PV_OUT";"07.07.2023 18:39:20";1,591435;1;45114777319,537;us8E0j
"CT313_PV_OUT";"07.07.2023 18:39:50";1,591435;1;45114777667,419;Hvdt1T
"CT313_PV_OUT";"07.07.2023 18:40:20";1,446759;1;45114778011,6551;fc2Gxz
"CT313_PV_OUT";"07.07.2023 18:40:50";1,519097;1;45114778358,1481;d5wpoI
"CT313_PV_OUT";"07.07.2023 18:41:20";1,519097;1;45114778707,0602;+h6c+d
"CT313_PV_OUT";"07.07.2023 18:41:50";1,519097;1;45114779054,7454;Z47Uxn
"CT313_PV_OUT";"07.07.2023 18:42:20";1,519097;1;45114779400,6597;OufFze
"CT313_PV_OUT";"07.07.2023 18:42:50";1,519097;1;45114779747,7662;6h1Zyb
"CT313_PV_OUT";"07.07.2023 18:43:20";1,446759;1;45114780094,2708;lUSVxW
"CT313_PV_OUT";"07.07.2023 18:43:50";1,446759;1;45114780442,0949;PI15us
"CT313_PV_OUT";"07.07.2023 18:44:20";1,374421;1;45114780788,8194;4012ti
"CT313_PV_OUT";"07.07.2023 18:44:50";1,374421;1;45114781135,4051;e6iPPZ
"CT313_PV_OUT";"07.07.2023 18:45:20";1,374421;1;45114781483,4259;Oh7QQp
"CT313_PV_OUT";"07.07.2023 18:45:50";1,374421;1;45114781829,8495;Z8sMWk
"CT313_PV_OUT";"07.07.2023 18:46:20";1,374421;1;45114782177,2917;vs0L/v
"CT313_PV_OUT";"07.07.2023 18:46:50";1,374421;1;45114782525,1273;OVOT3b
"CT313_PV_OUT";"07.07.2023 18:47:20";1,374421;1;45114782867,2917;JG6N/6
"CT313_PV_OUT";"07.07.2023 18:47:50";1,374421;1;45114783215,1505;kDJkdP
"CT313_PV_OUT";"07.07.2023 18:48:20";1,374421;1;45114783559,3866;v+5Cnw
"CT313_PV_OUT";"07.07.2023 18:48:50";1,374421;1;45114783906,3426;/4/6u7
"CT313_PV_OUT";"07.07.2023 18:49:20";1,229745;1;45114784255,7292;CoWQq7
"CT313_PV_OUT";"07.07.2023 18:49:50";1,229745;1;45114784602,3958;R5O7Pu
"CT313_PV_OUT";"07.07.2023 18:50:20";1,229745;1;45114784949,6181;3XvELi
"CT313_PV_OUT";"07.07.2023 18:50:50";1,229745;1;45114785296,3542;lIvBsK
"CT313_PV_OUT";"07.07.2023 18:51:20";1,229745;1;45114785645,0579;4lqwd4
"CT313_PV_OUT";"07.07.2023 18:51:50";1,229745;1;45114785992,5347;AacPmI
"CT313_PV_OUT";"07.07.2023 18:52:20";1,229745;1;45114786339,9537;K+ywRa
"CT313_PV_OUT";"07.07.2023 18:52:50";1,229745;1;45114786686,3426;vnOFUn
"CT313_PV_OUT";"07.07.2023 18:53:20";1,229745;1;45114787033,7037;+uCFHJ
"CT313_PV_OUT";"07.07.2023 18:53:50";1,229745;1;45114787381,3426;WpUs/0
"CT313_PV_OUT";"07.07.2023 18:54:20";1,229745;1;45114787727,581;sjcZO6
"CT313_PV_OUT";"07.07.2023 18:54:50";1,229745;1;45114788075,706;16AWCJ
"CT313_PV_OUT";"07.07.2023 18:55:19";1,229745;1;45114788419,4329;G/cIy6
"CT313_PV_OUT";"07.07.2023 18:55:49";1,229745;1;45114788767,1065;AYmhbB
"CT313_PV_OUT";"07.07.2023 18:56:20";1,157407;1;45114789114,9537;drGKQZ
"CT313_PV_OUT";"07.07.2023 18:56:50";1,157407;1;45114789462,6157;90cPvu
"CT313_PV_OUT";"07.07.2023 18:57:20";1,157407;1;45114789809,5602;gc39hw
"CT313_PV_OUT";"07.07.2023 18:57:49";1,157407;1;45114790155,9375;4z8tZq
"CT313_PV_OUT";"07.07.2023 18:58:19";1,157407;1;45114790503,3218;WFbWM/
"CT313_PV_OUT";"07.07.2023 18:58:49";1,157407;1;45114790850,1968;JpNXo0
"CT313_PV_OUT";"07.07.2023 18:59:20";1,157407;1;45114791207,1991;Q7XyKJ
"CT313_PV_OUT";"07.07.2023 18:59:50";1,157407;1;45114791554,9074;YYNcNb
"CT313_PV_OUT";"07.07.2023 19:00:20";1,085069;1;45114791901,8981;O226Md
"CT313_PV_OUT";"07.07.2023 19:00:50";1,085069;1;45114792248,7731;9eB0Hp
"CT313_PV_OUT";"07.07.2023 19:01:20";1,157407;1;45114792596,5278;SLH5pS
"CT313_PV_OUT";"07.07.2023 19:01:50";1,085069;1;45114792942,963;Kl6b19
"CT313_PV_OUT";"07.07.2023 19:02:20";1,085069;1;45114793285,2083;YCD2jH
"CT313_PV_OUT";"07.07.2023 19:02:50";1,157407;1;45114793632,0255;bX0cUh
"CT313_PV_OUT";"07.07.2023 19:03:20";1,012731;1;45114793985,1273;tU8dro
"CT313_PV_OUT";"07.07.2023 19:03:50";1,012731;1;45114794331,331;tsBXPh
"CT313_PV_OUT";"07.07.2023 19:04:20";1,012731;1;45114794678,8657;XtrDHV
"CT313_PV_OUT";"07.07.2023 19:04:50";1,012731;1;45114795025,6713;YaaQaO
"CT313_PV_OUT";"07.07.2023 19:05:20";1,012731;1;45114795372,338;Si5Ut7
"CT313_PV_OUT";"07.07.2023 19:05:50";1,012731;1;45114795719,6875;FNeNxO
"CT313_PV_OUT";"07.07.2023 19:06:20";1,012731;1;45114796064,4792;3B7cpU
"CT313_PV_OUT";"07.07.2023 19:06:50";1,012731;1;45114796411,7824;lgJ1z5
"CT313_PV_OUT";"07.07.2023 19:07:20";1,012731;1;45114796758,7963;wa9E3v
"CT313_PV_OUT";"07.07.2023 19:07:50";1,012731;1;45114797106,7477;9NGGwO
"CT313_PV_OUT";"07.07.2023 19:08:20";1,012731;1;45114797453,9352;Ts+NS4
"CT313_PV_OUT";"07.07.2023 19:08:50";1,012731;1;45114797800,8333;Nf4pCe
